desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
443439000000000,http://www.animal.go.kr/files/shelter/2022/08/202208210808776_s.jpg,2022-08-20,목행동 세중참사랑,[고양이] 터키시 앙고라,흰색,2020(년생),3(Kg),충북-충주-2022-00242,2022-08-21,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208210808776.jpg,보호중,M,N,"순함,앙고라믹스,다리상처 봉합수술",충주시동물보호센터,043-851-3168,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면),충청북도 충주시,충주시,043-850-5864
428357000000000,http://www.animal.go.kr/files/shelter/2022/08/20220821220865_s.jpg,2022-08-20,전쟁박물관 주차장,[개] 말티즈,흰색,2021(년생),6.46(Kg),인천-강화-2022-00400,2022-08-21,2022-08-31,http://www.animal.go.kr/files/shelter/2022/08/20220821220865.jpg,보호중,M,Y,푸른색 애견 목테 착용,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533
469569000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008648_s.jpg,2022-08-20,조치원119안전센터로부터 인계받음,[개] 말티즈,흰색,2012(년생),1.8(Kg),세종-세종-2022-00280,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008648.jpg,보호중,F,U,"민트색줄무늬 옷 착용, 심장사상충 음성",세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면),세종특별자치시,동물복지담당,044-300-7615
448541000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202308167_s.jpg,2022-08-20,유어면 구미,[고양이] 페르시안,흰색,2018(년생),4(Kg),경남-창녕-2022-00578,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202308167.jpg,보호중,F,N,신고자 공고후 입양(임보중),창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103
448541000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202308226_s.jpg,2022-08-20,대합면 신안,[개] 믹스견,검정+흰색,2022(년생),6(Kg),경남-창녕-2022-00577,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202308226.jpg,보호중,F,N,최근 유기 된듯함,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103
447519000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201308156_s.jpg,2022-08-20,화양읍 눌미리,[개] 믹스견,흰색,2022(년생),2(Kg),경북-청도-2022-00155,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201308156.jpg,보호중,Q,U,3개월추정/작고귀여움,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군,청도군,054-370-6558
447519000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201308150_s.jpg,2022-08-20,화양읍 눌미리,[개] 믹스견,갈색,2022(년생),2(Kg),경북-청도-2022-00154,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201308150.jpg,종료(자연사),M,U,3개월추정/작고귀여움,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군,청도군,054-370-6558
447519000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108694_s.jpg,2022-08-20,화양읍 눌미리,[개] 믹스견,흰색,2022(년생),2(Kg),경북-청도-2022-00153,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201108694.jpg,보호중,M,U,작고 귀여움,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군,청도군,054-370-6558
447519000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108543_s.jpg,2022-08-20,화양읍 눌미리,[개] 믹스견,갈색,2022(년생),1.5(Kg),경북-청도-2022-00152,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201108543.jpg,보호중,F,U,작고귀여움,청도군동물보호소,054-370-6558,경상북도 청도군 화양읍 청화3길 10  청도군 농업기술센터,경상북도 청도군,청도군,054-370-6558
447516000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201208300_s.jpg,2022-08-20,부남면 대전리 999 (저수지 근방),[개] 믹스견,흰색,2022(년생),4(Kg),경북-청송-2022-00161,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201208300.jpg,보호중,F,N,"커다란 귀, 얇은 꼬리, 길쭉한 주둥이, 목줄 없음",점곡보호소,054-870-6282,경상북도 청송군 현동면 청송로 3128-141,경상북도 청송군,청송군,054-870-6282
447515000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108833_s.jpg,2022-08-20,의성군 의성읍 도동3리 회관 앞,[개] 믹스견,흰색/황색,2022(년생),7(Kg),경북-의성-2022-00132,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201108833.jpeg,보호중,M,N,"흰색 바탕에 황색 얼룩, 경계가 심함",의성동물보호센터,010-8855-5661,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,경상북도 의성군,"김회진, 장성수",054-830-6287
447515000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108906_s[1].jpg,2022-08-20,의성군 금성면 119 구조,[개] 골든 리트리버,베이지색,2021(년생),15(Kg),경북-의성-2022-00131,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201108906.jpeg,보호중,M,N,성격 온순하고 천방지축 임,의성동물보호센터,010-8855-5661,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,경상북도 의성군,"김회진, 장성수",054-830-6287
447515000000000,http://www.animal.go.kr/files/shelter/2022/08/20220820110860_s.jpg,2022-08-20,보호센터 앞에 유기,[개] 말티즈,베이지색,2022(년생),3(Kg),경북-의성-2022-00130,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/20220820110860.jpeg,보호중,M,N,성격 사나움,의성동물보호센터,010-8855-5661,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,경상북도 의성군,"김회진, 장성수",054-830-6287
447512000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108160_s.jpg,2022-08-20,성덕9차가동,[고양이] 한국 고양이,삼색,2022(년생),1.2(Kg),경북-문경-2022-00298,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208201108160.jpg,종료(자연사),F,N,물림상처로 뒷다리뺘 탈골 환부썩음,종합가축병원,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,경상북도 문경시,문경시 유통축산과,054-550-6282
447511000000000,http://www.animal.go.kr/files/shelter/2022/08/202208200908205_s.jpg,2022-08-20,상주시 화북면 캠핑장일대,[개] 믹스견,검흰,2022(년생),1.8(Kg),경북-상주-2022-00241,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208200908205.png,보호중,M,N,캠핑장에서 발견/ 사람 좋아함,상주유기동물보호센터,010-3111-8184,경상북도 상주시 청리면 남상주로 1205-59,경상북도 상주시,이상원,054-537-7471
447508000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708590_s.jpg,2022-08-20,무을면 안곡리 안실마을 부근,[개] 믹스견,연갈색,2022(년생),1.9(Kg),경북-구미-2022-00551,2022-08-20,2022-09-01,http://www.animal.go.kr/files/shelter/2022/08/202208201708590.jpg,보호중,M,N,온순하고 활발함.,구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/20220820160868_s.jpg,2022-08-20,경북 포항시 북구 대신동 65-3,[개] 믹스견,아이보리황,2020(년생),6(Kg),경북-포항-2022-00889,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/20220820160868.jpg,보호중,M,N,"오른쪽뒷다리다친듯 들고있음,경계있고 돌아다닌지 오래된듯함,다리안쪽피부병의심",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201608616_s.jpg,2022-08-20,경북 포항시 북구 기계면 기계로 371 기계119안전센터,[개] 아키다,황흑백,2015(년생),50(Kg),경북-포항-2022-00888,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201608616.jpg,보호중,M,N,"빨간색초록색목테착용(줄풀린듯함),경계심하고 공격성 으로 칩확인불가,상당히큼",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/20220820140898_s.jpg,2022-08-20,경북 포항시 북구 기북면 기북로 579-13,[개] 믹스견,흑백,2022(년생),2.2(Kg),경북-포항-2022-00887,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/20220820140898.jpg,보호중,M,N,"5마리함께구조,3개월추정,블랙앤화이트가면무늬,까만코 까만입술의 한번보면 잊을수없는남조ㅑ",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201408146_s.jpg,2022-08-20,경북 포항시 북구 기북면 기북로 579-13,[개] 믹스견,흑백,2022(년생),2.5(Kg),경북-포항-2022-00886,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201408146.jpg,보호중,F,N,"5마리함께구조,3개월추정,분위기있는눈빛~상당한미모미모~조용하고얌전한스타일의 공주님",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201408336_s.jpg,2022-08-20,경북 포항시 북구 기북면 기북로 579-13,[개] 믹스견,황흑백,2022(년생),2.5(Kg),경북-포항-2022-00885,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201408336.jpg,보호중,M,N,"5마리함께구조,3개월추정,몸털이 독특하고 우아한아이(까만듯진한갈색),똘똘하고궁금한게많은왕자님",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201408876_s.jpg,2022-08-20,경북 포항시 북구 기북면 기북로 579-13,[개] 믹스견,아이보리,2022(년생),2(Kg),경북-포항-2022-00884,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201408876.jpg,보호중,F,N,"5마리함께구조,3개월추정,수제비귀(귀털만진한색),진한아이라인의 실물이훨예쁨(사진못나와서속상행ㅠ",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201408441_s.jpg,2022-08-20,경북 포항시 북구 기북면 기북로 579-13,[개] 믹스견,흑백,2022(년생),2.2(Kg),경북-포항-2022-00883,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201408441.jpg,보호중,M,N,"5마리함께구조,3개월추정,쿠키앤크림같은 패턴의 애교둥이(쉬지않는꼬리~)",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201408350_s.jpg,2022-08-20,경북 포항시 북구 흥해읍 용한리 456-2,[개] 믹스견,황백,2021(년생),9(Kg),경북-포항-2022-00882,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201408350.jpg,보호중,F,N,"돌아다닌지 오래된듯 진드기많음(전체적으로피부병)오른쪽앞다리다친듯 불편,겁많은편",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
446500000000000,http://www.animal.go.kr/files/shelter/2022/08/20220820130894_s.jpg,2022-08-20,군내면 대야길 82,[개] 포메라니안,배색,2022(년생),3(Kg),전남-진도-2022-00056,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/20220820130894.jpg,보호중,F,N,"온순함, 등에 피부병이 심함, 배에 복수 차있음",진도개메디컬센터,061-540-6322,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,전라남도 진도군,진도군,061-540-6329
446496000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201008124_s.jpg,2022-08-20,학교면 기야 야구장,[개] 믹스견,회피,2021(년생),7.00(Kg),전남-함평-2022-00257,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208201008124.jpg,보호중,F,U,싸나움,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008934_s.jpg,2022-08-20,나주시 남평읍 강변 솔밭유원지 주차장,[개] 골든 리트리버,흰갈색,2019(년생),24(Kg),전남-나주-2022-00886,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008934.jpg,보호중,F,N,드들강 솔밭유원지 주차장에서 구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008221_s.jpg,2022-08-20,나주시 산포면 내촌길16,[고양이] 한국 고양이,검갈색,2022(년생),1.2(Kg),전남-나주-2022-00885,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008221.jpg,보호중,M,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008954_s.jpg,2022-08-20,나주시 산포면 내촌길16,[고양이] 한국 고양이,갈색,2022(년생),1.2(Kg),전남-나주-2022-00884,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008954.jpg,보호중,F,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201908618_s.jpg,2022-08-20,나주시 산포면 내촌길16,[고양이] 한국 고양이,갈색,2022(년생),1.2(Kg),전남-나주-2022-00883,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201908618.jpg,보호중,F,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201908756_s.jpg,2022-08-20,나주시 산포면 내촌길16,[고양이] 한국 고양이,검갈흰삼색,2022(년생),1.2(Kg),전남-나주-2022-00882,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201908756.jpg,보호중,M,N,생후2개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201208306_s.jpg,2022-08-20,나주시 금천면 금천파출소,[개] 믹스견,갈색,2022(년생),5(Kg),전남-나주-2022-00881,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201208306.jpg,보호중,M,N,생후3개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201208782_s.jpg,2022-08-20,나주시 금천면 금천파출소,[개] 믹스견,갈색,2022(년생),5(Kg),전남-나주-2022-00880,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201208782.jpg,보호중,M,N,생후3개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201208830_s.jpg,2022-08-20,나주시 금천면 금천파출소,[개] 믹스견,흰색,2022(년생),5(Kg),전남-나주-2022-00879,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201208830.jpg,보호중,F,N,생후3개월정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008779_s.jpg,2022-08-20,아델리움2차@부근,[기타축종] 오골계,검정색,2020(년생),2(Kg),전남-목포-2022-00833,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008779.jpg,보호중,M,U,"경계,아파트단지내를 배회함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008451_s.jpg,2022-08-20,버스터미널부근,[기타축종] 거북이,검황색,2015(년생),1(Kg),전남-목포-2022-00832,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008451.jpg,보호중,F,U,"경계심이 많음,건물내에서 배회함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202008206_s.jpg,2022-08-20,삼향동행정복지센터부근,[고양이] 한국 고양이,흰고등어색,2022(년생),0.90(Kg),전남-목포-2022-00831,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202008206.jpg,보호중,F,N,온순하고 사람을 잘따름,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708254_s.jpg,2022-08-20,매트로 타워2차부근,[고양이] 러시안 블루,회색,2020(년생),6(Kg),전북-군산-2022-00795,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208201708254.jpg,보호중,M,Y,가출냥이로 보여짐 순함,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/20220820170871_s.jpg,2022-08-20,원아산 1길 57-10 부근,[개] 믹스견,화이트,2020(년생),12(Kg),전북-군산-2022-00794,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/20220820170871.jpg,보호중,F,N,그물에 걸려 있었음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708726_s.jpg,2022-08-20,군산시 요죽4길 36-7,[고양이] 믹스묘,센트럴파크 부근,2022(년생),1(Kg),전북-군산-2022-00793,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208201708726.jpg,보호중,M,N,두싣다리상태 나쁨,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708273_s.jpg,2022-08-20,외항로823,[개] 믹스견,베이지,2019(년생),23(Kg),전북-군산-2022-00792,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208201708273.jpg,종료(반환),M,N,목줄착용 리드줄 있음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708654_s.jpg,2022-08-20,보덕리 643-8 부근,[개] 믹스견,베이지,2022(년생),4.5(Kg),전북-군산-2022-00791,2022-08-20,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208201708654.jpg,보호중,M,N,생후 4개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202308218_s.jpg,2022-08-20,아중체련공원,[고양이] 한국 고양이,삼색,2019(년생),4.3(Kg),전북-전주-2022-01117,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208202308218.jpg,보호중,F,Y,교통사고,행복한동물병원,063-244-0090,전라북도 전주시 덕진구 인후동1가 806-6,전라북도 전주시,김상찬,063-281-5277
445464000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108757_s.jpg,2022-08-20,남전주교회 근방,[개] 말티즈,흰색,2018(년생),4.3(Kg),전북-전주-2022-01116,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208201108757.jpg,종료(반환),F,U,"치아가 빠져있음, 깨끗함",박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동),전라북도 전주시,김상찬,063-281-5277
444453000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201508228_s.jpg,2022-08-20,서산축협하나로마트 본점 부근,[고양이] 한국 고양이,흰색,2021(년생),1.18(Kg),충남-서산-2022-00565,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208201508228.jpg,보호중,Q,U,"기력없음, 계속 쓰러짐, 경계심함",서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392
444453000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201508421_s.jpg,2022-08-20,수석동 애향공업사 부근,[개] 블랙 테리어,검정색,2019(년생),18(Kg),충남-서산-2022-00564,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208201508421.jpg,종료(반환),M,N,"교통사고 추정, 기립불능, 척추부근 부상, 감각없음",서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392
443571000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708323_s.jpg,2022-08-20,휴암동 매립장 부근,[개] 실키테리어,실키,2010(년생),3(Kg),충북-청주-2022-00991,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201708323.jpg,종료(반환),F,U,주인 연락되어 반환,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708950_s.jpg,2022-08-20,낭성면 무성교회 부근,[개] 퍼그,"갈, 검",2021(년생),3.7(Kg),충북-청주-2022-00990,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201708950.jpg,보호중,F,U,순한 성격의 작은 퍼그,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443447000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201608197_s.jpg,2022-08-20,음성군 금왕읍 대금고등학교 입구 4차선 도로 변,[개] 믹스견,검정색(다수) 및 연한 갈색(일부),2017(년생),4(Kg),충북-음성-2022-00192,2022-08-20,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208201608197.jpg,보호중,F,N,"몸이 약해보이며, 겁이 많아 보임.",금왕동물병원,043-877-0763,충청북도 음성군 금왕읍 대금로 1498 (금왕읍) 금왕동물병원,충청북도 음성군,admin,043-871-3404
443440000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201108430_s.jpg,2022-08-20,탑안로10길23-1,[개] 믹스견,흰색 검정,2020(년생),5(Kg),충북-제천-2022-00150,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201108430.jpg,보호중,F,N,온순함,제천시 동물보호센터,043-647-0059,충청북도 제천시 금성면 적성로8길 51 (금성면),충청북도 제천시,제천시,043-641-6874
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/202208201708193_s.jpg,2022-08-20,장학리 산 63-1,[개] 믹스견,"갈,흰색",2022(년생),3(Kg),강원-춘천-2022-00344,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208201708193.jpg,보호중,M,U,"겁이많음,피부병 있음",춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092
441570000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202108567_s.jpg,2022-08-20,가남읍 신해리,[개] 믹스견,흰색,2022(년생),0.50(Kg),경기-여주-2022-00471,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202108567.jpg,보호중,Q,N,포유,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202108967_s.jpg,2022-08-20,가남읍 신해리,[개] 믹스견,검정색,2022(년생),0.50(Kg),경기-여주-2022-00470,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202108967.jpg,보호중,Q,N,포유,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202108469_s.jpg,2022-08-20,가남읍 신해리,[개] 믹스견,흰색,2022(년생),0.70(Kg),경기-여주-2022-00469,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202108469.jpg,보호중,Q,N,포유,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202108495_s.jpg,2022-08-20,가남읍 신해리,[고양이] 한국 고양이,"검정색, 흰색",2022(년생),0.40(Kg),경기-여주-2022-00468,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202108495.jpg,보호중,M,N,"매우야윔, 눈이 좋지않음, 몸을 잘 가누지 못함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570000000000,http://www.animal.go.kr/files/shelter/2022/08/202208202108457_s.jpg,2022-08-20,북내면 지내리,[개] 믹스견,흰색,2020(년생),9.50(Kg),경기-여주-2022-00467,2022-08-20,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208202108457.jpg,보호중,M,N,겁이 다소있음,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
