desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141908809_s.jpg,2022-08-14,용두동 899-42 부근,[개] 믹스견,"황색 , 흰색",2021(년생),6.3(Kg),경기-고양-2022-00613,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141908809.jpg,보호중,M,N,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608407_s.jpg,2022-08-14,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.7(Kg),경기-고양-2022-00612,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608407.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608126_s.jpg,2022-08-14,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-고양-2022-00611,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608126.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608190_s.jpg,2022-08-14,선유동381-4부근,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-고양-2022-00610,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608190.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/20220814160864_s.jpg,2022-08-14,선유동381-4부근,[개] 믹스견,흰색,2022(년생),1.2(Kg),경기-고양-2022-00609,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220814160864.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608602_s.jpg,2022-08-14,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.4(Kg),경기-고양-2022-00608,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608602.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608567_s.jpg,2022-08-14,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.4(Kg),경기-고양-2022-00607,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608567.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441394000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141608965_s.jpg,2022-08-14,화정동 860 부근,[개] 믹스견,흰색,2019(년생),15(Kg),경기-고양-2022-00606,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141608965.jpg,보호중,F,U,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,,,,,
441374000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816130877_s.jpg,2022-08-14,권선구 권선로596번길 45-4,[개] 믹스견,아이보리,2018(년생),16.5(Kg),경기-수원-2022-00533,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816130877.jpeg,보호중,M,N,진드기 감염,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,,,,
441374000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308553_s[1].jpg,2022-08-14,팔달구 고등로 15,[개] 닥스훈트,검갈,2011(년생),6.5(Kg),경기-수원-2022-00532,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308553.jpeg,종료(반환),F,N,내장칩있음,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,,,,
441374000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308480_s.jpg,2022-08-14,영통구 광교중앙로37번길 3,[개] 포메라니안,갈,2017(년생),6.5(Kg),경기-수원-2022-00531,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308480.jpeg,종료(반환),M,Y,약간 비만,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,,,,
441374000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308977_s.jpg,2022-08-14,권선구 서호서로15번길 7,[개] 푸들,갈,2011(년생),4.5(Kg),경기-수원-2022-00530,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308977.jpeg,보호중,F,U,"백내장, 검정하네스 착용",수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108815_s.jpg,2022-08-14,유성구 봉산동 205-2 리치빌 주변,[고양이] 한국 고양이,검백,2022(년생),0.25(Kg),대전-유성-2022-00233,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108815.jpg,종료(자연사),Q,U,상태양호(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108352_s.jpg,2022-08-14,유성구 용계동 333-1번지 주변,[고양이] 한국 고양이,황,2022(년생),0.15(Kg),대전-유성-2022-00232,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108352.jpg,종료(자연사),Q,U,동시구조(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108295_s.jpg,2022-08-14,유성구 용계동 333-1번지 주변,[고양이] 한국 고양이,황,2022(년생),0.15(Kg),대전-유성-2022-00231,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108295.jpg,종료(자연사),Q,U,동시구조(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108236_s.jpg,2022-08-14,유성구 용계동 333-1번지 주변,[고양이] 한국 고양이,황,2022(년생),0.15(Kg),대전-유성-2022-00230,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108236.jpg,종료(자연사),Q,U,동시구조(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816110888_s.jpg,2022-08-14,유성구 용계동 333-1번지 주변,[고양이] 한국 고양이,황,2022(년생),0.15(Kg),대전-유성-2022-00229,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816110888.jpg,종료(자연사),Q,U,동시구조(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
430367000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108484_s.jpg,2022-08-14,유성구 용계동 333-1번지 주변,[고양이] 한국 고양이,황,2022(년생),0.15(Kg),대전-유성-2022-00228,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108484.jpg,종료(자연사),Q,U,동시구조(새끼),대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,,,,,
428355000000000,http://www.animal.go.kr/files/shelter/2022/08/202208152008781_s.jpg,2022-08-14,계양구청 당직실(코아루아파트),[개] 스피츠,연갈색,2013(년생),7.0(Kg),인천-계양-2022-00371,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208152008781.jpg,보호중,M,Y,털짧게 미용됨,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,,,,,
428355000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150008536_s.jpg,2022-08-14,계양구청 당직실(병방동),[개] 푸들,검정색,2019(년생),4.5(Kg),인천-계양-2022-00370,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208150008536.jpg,보호중,M,Y,"넷칼라착용,우측눈주위탈모,피부병있슴",신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,,,,,
428355000000000,http://www.animal.go.kr/files/shelter/2022/08/202208142108441_s.jpg,2022-08-14,계양구청 당직실(작전동),[개] 믹스견,연갈색,2022(년생),3.5(Kg),인천-계양-2022-00369,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208142108441.jpg,보호중,F,N,순함,신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,,,,,
428355000000000,http://www.animal.go.kr/files/shelter/2022/08/202208142008782_s.jpg,2022-08-14,계양소방서 계양구조대,[고양이] 한국 고양이,검정색,2022(년생),0.7(Kg),인천-계양-2022-00368,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208142008782.jpg,보호중,F,N,장염증상있슴(혈변),신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,,,,,
428355000000000,http://www.animal.go.kr/files/shelter/2022/08/202208142008736_s.jpg,2022-08-14,계양구청 당직실(박촌동),[고양이] 한국 고양이,치즈색,2022(년생),0.8(Kg),인천-계양-2022-00367,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208142008736.jpg,보호중,M,N,"원기부족,장염증상있슴",신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,,,,,
428354000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151408889_s.jpg,2022-08-14,산곡고등학교,[개] 믹스견,흰색,2019(년생),11(Kg),인천-부평-2022-00700,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208151408889.jpg,종료(반환),M,Y,경계심강함.중성화되었음,삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동),인천광역시 부평구,장상규,032-509-6554,,,,,
428354000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151408119_s.jpg,2022-08-14,산곡고등학교,[개] 슈나우져,검정.흰색,2010(년생),11(Kg),인천-부평-2022-00699,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208151408119.jpg,종료(반환),F,U,비만.백내장.유선종양,삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동),인천광역시 부평구,장상규,032-509-6554,,,,,
428354000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151308637_s.jpg,2022-08-14,삼산타운2단지 굴포천 산책로,[고양이] 한국 고양이,치즈,2022(년생),0.2(Kg),인천-부평-2022-00697,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208151308637.jpg,종료(자연사),Q,N,"어미잃은자묘,예후불량",삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동),인천광역시 부평구,장상규,032-509-6554,,,,,
428354000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151308427_s.jpg,2022-08-14,평천로153번길13,[고양이] 한국 고양이,턱시도,2022(년생),0.2(Kg),인천-부평-2022-00696,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208151308427.jpg,종료(자연사),Q,N,"어미잃은자묘,예후 극히 불량",삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동),인천광역시 부평구,장상규,032-509-6554,,,,,
428353000000000,http://www.animal.go.kr/files/shelter/2022/08/202208140808860_s.jpg,2022-08-14,남동구청,[고양이] 한국 고양이,"갈,흰",2022(년생),1(Kg),인천-남동-2022-00391,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208140808860.jpg,종료(자연사),M,N,"119 구조, 경계심이 있지만 사납지않음, 코 옆에 갈색털",인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 남동구,남동구,032-453-6093,,,,,
428352000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308199_s.jpg,2022-08-14,연수구 청학동 566-5,[개] 치와와,검/흰,2012(년생),2.4(Kg),인천-연수-2022-00167,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308199.jpg,보호중,M,N,등에 점박이무늬,인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 연수구,박선호,032-749-7803,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208141408592_s.jpg,2022-08-14,중구보건소앞,[고양이] 한국 고양이,삼색,2022(년생),0.85(Kg),인천-중구-2022-00489,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208141408592.jpg,보호중,F,N,"감기로 재채기심하고,콧물과코피가약간있고, 피부가 안좋음",경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,,,,,
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308955_s.jpg,2022-08-14,백양관문로 10 주공@,[개] 믹스견,흰색,2015(년생),3(Kg),부산-부산진-2022-00275,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308955.jpg,종료(반환),M,U,"흰색&칩 없음,미용？？",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474,,,,,
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816120821_s.jpg,2022-08-14,초읍천로 61번길 24-8,[고양이] 한국 고양이,흰검,2022(년생),0.1(Kg),부산-부산진-2022-00274,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816120821.jpg,보호중,Q,U,"흰검&어미없음,젖먹이,허약,탈진",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474,,,,,
411323000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608469_s.jpg,2022-08-14,송이로8길 8 인근,[고양이] 한국 고양이,갈/검,2022(년생),0.1(Kg),서울-송파-2022-00105,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608469.jpg,종료(자연사),F,U,눈곱. 콧물. 털상태불량.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 송파구,원은실,02-2147-2835,,,,,
411316000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608150_s.jpg,2022-08-14,개봉로59 인근,[고양이] 한국 고양이,갈/흰,2019(년생),5(Kg),서울-구로-2022-00111,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608150.jpg,보호중,M,Y,비강출혈흔적. 기력없음. 털상태불량.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,서울특별시 구로구,질병관리과,02-860-2428,,,,,
411315000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608665_s.jpg,2022-08-14,곰달래로31길 49 인근,[개] 믹스견,흰,2021(년생),16.1(Kg),서울-강서-2022-00128,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608665.jpg,보호중,M,N,회색목줄+색바랜 회색리드줄. 양귀처짐. 코검정. 겁있음. 경계함. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,서울특별시 강서구,동물보호팀,02-2600-6272,,,,,
411308000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608437_s.jpg,2022-08-14,삼각산로 58 국립재활원 산책로 인근,[개] 말티즈,흰,2019(년생),2.8(Kg),서울-강북-2022-00168,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608437.jpg,보호중,F,U,양눈눈곱.코검정.하늘색하네스.얼굴미용되있음.안기는거좋아함/활발.피부질환.양슬개골.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 강북구,,02-901-6464,,,,,
411301000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816150821_s.jpg,2022-08-14,동호로11나길12 인근,[개] 이탈리안 그레이 하운드,검/흰,2022(년생),3.5(Kg),서울-중구-2022-00063,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816150821.jpg,보호중,F,U,우전지발톱하나검정색. 사람좋아함/활발. 꼬리단미안됨. 털상태양호. 칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 중구,중구,02-3396-5073,,,,,
448541000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151008915_s.jpg,2022-08-14,남지119,[개] 믹스견,검정,2019(년생),15(Kg),경남-창녕-2022-00562,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151008915.jpg,보호중,F,N,최근 유기 된듯함 친숙함,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108385_s.jpg,2022-08-14,상남,[고양이] 한국 고양이,회갈색줄,2022(년생),1(Kg),경남-밀양-2022-01267,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108385.jpg,보호중,M,N,눈이 크고 예쁜 새끼냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/20220815110810_s.jpg,2022-08-14,가곡,[개] 믹스견,파티,2020(년생),12(Kg),경남-밀양-2022-01266,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/20220815110810.jpg,보호중,F,N,순하고 사람을 좋아하는 아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/20220815110854_s.jpg,2022-08-14,삼랑진,[개] 믹스견,연갈색,2022(년생),2(Kg),경남-밀양-2022-01265,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/20220815110854.jpg,보호중,F,N,순하게 생긴 너무 귀여운 아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108525_s.jpg,2022-08-14,상남,[고양이] 한국 고양이,삼색,2022(년생),1(Kg),경남-밀양-2022-01264,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108525.jpg,보호중,F,N,눈이 크고 예쁜 새끼냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108757_s.jpg,2022-08-14,상남,[개] 믹스견,화이트,2022(년생),2(Kg),경남-밀양-2022-01263,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108757.jpg,보호중,M,N,예쁜 강아지/ 온순,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108941_s.jpg,2022-08-14,무안,[개] 믹스견,블랙,2020(년생),15(Kg),경남-밀양-2022-01262,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108941.jpg,보호중,M,N,순하고 사람을 좋아함,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
448536000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108754_s.jpg,2022-08-14,부북,[개] 믹스견,화이트,2022(년생),3(Kg),경남-밀양-2022-01261,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151108754.jpg,보호중,M,N,순하고 귀여운 아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7186,,,,,
447509000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150808871_s.jpg,2022-08-14,이산면 용상리 399,[개] 믹스견,"검정,흰색",2020(년생),6.36(Kg),경북-영주-2022-00224,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208150808871.jpg,보호중,F,N,온순함,영주시 동물보호센터,010-6682-1185,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,경상북도 영주시,영주시,054-639-7592,,,,,
447509000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150808702_s.jpg,2022-08-14,지천로 50번길5 현대APT부근,[개] 푸들,흰색,2018(년생),5.1(Kg),경북-영주-2022-00223,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208150808702.jpg,종료(반환),M,N,온순함,영주시 동물보호센터,010-6682-1185,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,경상북도 영주시,영주시,054-639-7592,,,,,
446481000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151508473_s.jpg,2022-08-14,돌산 동서가든 앞,[개] 믹스견,검갈색,2022(년생),2.3(Kg),전남-여수-2022-00465,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151508473.jpg,보호중,F,N,2~3개월령. 온순함,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,,,,
446481000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151508758_s.jpg,2022-08-14,돌산 동서가든 앞,[개] 믹스견,갈흰색,2022(년생),2.5(Kg),전남-여수-2022-00464,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151508758.jpg,보호중,F,N,2~3개월령. 온순함,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,,,,
446480000000000,http://www.animal.go.kr/files/shelter/2022/08/20220815140812_s.jpg,2022-08-14,에시앙@부근,[고양이] 한국 고양이,흰황색,2022(년생),0.48(Kg),전남-목포-2022-00804,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/20220815140812.jpg,종료(자연사),M,N,"결막염,아파트난간위에서 떨어짐",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693,,,,,
445467000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151108789_s.jpg,2022-08-14,월명동 gs편의점 부근,[고양이] 믹스묘,치즈,2022(년생),0.8(Kg),전북-군산-2022-00768,2022-08-15,2022-08-30,http://www.animal.go.kr/files/shelter/2022/08/202208151108789.jpg,보호중,M,N,생후 10주 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,,,,,
441398000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151508222_s.jpg,2022-08-14,구리 산마루로260,[개] 푸들,갈,2017(년생),1.8(Kg),경기-구리-2022-00204,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151508222.jpg,보호중,F,N,구리시반려동물문화센터 보호중. 마르고 피부 질환 있음. 앞니 빠짐. 치석 심함. 미용 되어 있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 구리시,구리시,031-550-2315,,,,,
428357000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151808909[1]_s.jpg,2022-08-14,롯데리아 앞 인도,[개] 믹스견,"흰색,갈색 이백",2021(년생),16.65(Kg),인천-강화-2022-00390,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208151808909[1].jpg,보호중,M,N,"가슴,다리 흰색, 등,머리 갈색",베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,,,,,
427347000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150908184_s.jpg,2022-08-14,신당 지구대,[개] 믹스견,검정+흰색,2020(년생),3(Kg),대구-달서-2022-00330,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208150908184.jpg,보호중,M,N,미용,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 달서구,동물등록담당자,053-667-2692,,,,,
427347000000000,http://www.animal.go.kr/files/shelter/2022/08/202208150908903_s.jpg,2022-08-14,달서 119,[개] 도베르만,검정,2019(년생),30(Kg),대구-달서-2022-00329,2022-08-15,2022-08-25,http://www.animal.go.kr/files/shelter/2022/08/202208150908903.jpg,보호중,M,N,.,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 달서구,동물등록담당자,053-667-2692,,,,,
